,Sector,Data,Subsector,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050
71,Textile & Leather Industries,Market Development,Clinker - production volume in mega tonnes per year,[Mt/a],51.66,42.19290000000001,41.0184,39.4992,37.287336141900006,36.10506098833191,35.38366671273607,34.60281870038518,33.759974368157714,33.20449171358359
72,Textile & Leather Industries,Energy Intensity,Thermal energy intensity - per ton of Clinker,[GJ/ton],3.5,3.5,3.5,3.5,3.4,3.3,3.25,3.2,3.15,3.1
73,Textile & Leather Industries,Energy Intensity,Cement production - electricity intensity,[kWh/t],116.0,116.0,116.0,116.0,90.0,87.0,85.0,83.0,81.0,79.0
74,Textile & Leather Industries,Energy Intensity,Thermal energy intensity - per ton of Cement,[GJ/ton],1.9920138343226512,2.1963240349071254,2.2189111570030025,2.2121697041321893,2.2730034478285828,2.2008267140479334,2.1243320707997917,2.0656853283118397,2.04,2.0065702798113327
75,Textile & Leather Industries,Energy Intensity,Product Energy Intensity (thermal + electricity),[GJ/ton cement],2.409613834322651,2.613924034907125,2.6365111570030026,2.629769704132189,2.597003447828583,2.5140267140479335,2.4303320707997917,2.3644853283118397,2.3316,2.2909702798113325
76,Textile & Leather Industries,Carbon Intensity,specific ENERGY RELATED CO2 emissions per ton of Clinker,[tCO2/ton clinker],0.13840832755601812,0.16839209851790235,0.1659251137523204,0.17178334956793181,0.16075886964938052,0.08892056937418036,0.05656590977831619,0.027607492476000594,0.012761918201684623,0.0
77,Textile & Leather Industries,Carbon Intensity,specific ENERGY RELATED CO2 emissions per ton of Cement,[tCO2/ton cement],0.20759892733066057,0.2372433456464152,0.23246213645483063,0.23831363794956117,0.19346861367166804,0.11485649976442716,0.07452106859587071,0.03753472061071782,0.0176948594117041,5.410331256195809e-19
78,Textile & Leather Industries,Carbon Intensity,specific CO2 emissions per ton of Cement (including process emissions),[tCO2/ton cement],0.5475989273306606,0.5772433456464152,0.5724621364548307,0.5783136379495613,0.5334686136716681,0.4348564997644272,0.3745210685958707,0.3175347206107178,0.2776948594117041,0.24
79,Textile & Leather Industries,Water Utilities,,,2017.0,2018.0,2019.0,2020.0,2025.0,2030.0,2035.0,2040.0,2045.0,2050.0
80,Textile & Leather Industries,Market Development,Water withdrawal - total,[billion m3],29.197,29.197,29.197,29.197,29.199320983603528,29.199320983603528,29.20705892822695,29.210928669475326,29.214798923438707,29.21866969018502
81,Textile & Leather Industries,Market Development,- of which is Saltwater,[billion m3],0.029197,0.029197,0.029197,0.029197,0.02919932098360353,0.02919932098360353,0.02920705892822695,0.14605464334737664,0.29214798923438706,0.4382800453527753
82,Textile & Leather Industries,Market Development,Agricultural water,[billion m3],17.206414591718797,17.206414591718797,17.206414591718797,17.206414591718797,17.207782396840656,17.207782396840656,17.212342532583314,17.214623053605415,17.216903876781394,17.219185002151296
83,Textile & Leather Industries,Market Development,Municipal water,[billion m3],7.193057528993601,7.193057528993601,7.193057528993601,7.193057528993601,7.193629333240066,7.193629333240066,7.195535675701019,7.196489036368961,7.1974425233508565,7.198396136663442
84,Textile & Leather Industries,Market Development,Industrial water,[billion m3],4.7975278782949005,4.7975278782949005,4.7975278782949005,4.7975278782949005,4.797909252530027,4.797909252530027,4.799180718949576,4.79981657850778,4.80045252231315,4.801088550376849
85,Textile & Leather Industries,Energy Intensity,Water pumping & Distribution,[kWh/m3],0.18494055482166447,0.18494055482166447,0.18494055482166447,0.18494055482166447,0.18264032781021147,0.18036871023117487,0.17812534625027432,0.17590988445897388,0.17372197781943619,0.171561283610161
86,Textile & Leather Industries,Energy Intensity,Desalination,[kWh/m3],4.5,4.5,4.5,4.5,4.444030547753466,4.38875722430355,4.33417137143971,4.280264438639246,4.227027981727922,4.174453661557235
87,Textile & Leather Industries,Energy Intensity,Wastewater Treatment,[kWh/m3],0.057,0.057,0.057,0.057,0.05629105360487725,0.055590924841178314,0.054899504038236326,0.054216682889430455,0.05354235443522037,0.05287641304639169
88,Textile & Leather Industries,Energy Intensity,Average Electricity Intensity (across all processes),[kWh/m3],0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142,0.8456349882857142
89,Textile & Leather Industries,Energy Intensity,Average Heat Intensity (across all processes),[MJ/m3],29.197,29.197,29.197,29.197,29.199320983603528,29.199320983603528,29.20705892822695,29.210928669475326,29.214798923438707,29.21866969018502
90,Textile & Leather Industries,Carbon Intensity,Water Utilities: Total Emission Intensity (Process Heat & Electricity),[kg CO2/m3],0.13893866501650537,0.1377262249233886,0.13275325752186426,0.1326300366524635,0.07651676843935712,0.057390539681203896,0.036738324749149225,0.019934962336693555,0.01018828175238345,0.0
91,Textile & Leather Industries,Carbon Intensity,Water Utilities: Emission Intensity - Heat per cubic metre,[kg CO2/m3],0.0022842131207379975,0.002242870058059946,0.0022212360276935112,0.0021235184985125576,0.0016165694477539472,0.00098417618151868,0.0005780526227103679,0.00027607514138120647,7.45362230068415e-05,0.0
92,Textile & Leather Industries,Carbon Intensity,Water Utilities: Emission Intensity - Electricity,[kg CO2/m3],0.13665445189576736,0.13548335486532864,0.13053202149417076,0.13050651815395095,0.07490019899160318,0.05640636349968522,0.03616027212643886,0.01965888719531235,0.010113745529376607,0.0
93,Textile & Leather Industries,"Agriculture, Food & Tobacco",,,2017.0,2018.0,2019.0,2020.0,2025.0,2030.0,2035.0,2040.0,2045.0,2050.0
94,Textile & Leather Industries,Market Development,Agriculture - Economic Value,[bn $],11.852726708513977,12.06413985512977,12.21141619898303,11.737774888795347,13.810432300355497,14.974361979619925,15.685840463264679,16.04178679706521,16.13420019304572,16.119082478640575
95,Textile & Leather Industries,Market Development,Forestry Industry - Economic Value,[bn $],2.1218182497439013,2.159664416601267,2.186029120844295,2.101240126674122,2.4722773090429926,2.680638414096385,2.8080038775903815,2.871723681949398,2.888267084571801,2.8855607838944883
96,Textile & Leather Industries,Market Development,Tobacco Industry - Economic Value,[bn $],13.8090748596708,14.055382737995453,14.226967733359215,13.67514970280291,15.873048491916771,17.2108134393377,18.0285526835725,18.437660327276777,18.543875852163968,18.52650027632239
97,Textile & Leather Industries,Energy Intensity,Average Energy Intensity Agriculture & Food Processing,[MJ/$GDP],3.4849999999999994,3.4849999999999994,3.4849999999999994,3.4849999999999994,3.4414375000000006,3.3984195312500005,3.355939287109375,3.3139900460205083,3.2725651704452523,3.2316581058146863
98,Textile & Leather Industries,Energy Intensity,Tobacco Products Industries,[MJ/$GDP],0.4,0.4,0.4,0.4,0.395,0.39006250000000003,0.38518671875000005,0.38037188476562506,0.37561723620605475,0.3709220207534791
99,Textile & Leather Industries,Carbon Intensity,Heat & Fuels Supply - Specific CO2 emissions per kWh,[g CO2/kWh],200.23200275542087,196.67291180392007,194.84028491245346,186.33041687666747,143.1213141340077,87.37062260855234,51.455849529222995,24.64118725640108,6.6705369983715155,0.0
100,Textile & Leather Industries,Carbon Intensity,Electricity Supply: Specific CO2 emissions per kWh,[gCO2/kWh],579.1438463047332,574.2933855773691,553.414027736545,553.4145162357499,336.9362475652489,270.1203028571764,185.08098484446563,98.74508584335581,48.94545653181364,0.0
101,Textile & Leather Industries,Market Development,Forestry Industry - Economic Value,[bn $],1.6777279070562354,1.707652982080627,1.7284996309748715,1.6614567248505145,1.9548369120983633,2.119588648367643,2.2202968935365313,2.270680329543922,2.2837612464700645,2.2816213665949805
102,Textile & Leather Industries,Market Development,Wood - Industry - Economic Value,[bn $],6.584486880145963,6.568135886014395,6.648318232276925,6.390451486375449,7.477396275411373,8.107583894400573,8.492800406667438,8.685520788819266,8.735556266918309,8.727371067575719
103,Textile & Leather Industries,Market Development,Pulp & Paper Industry,[bn $],5.387307447392152,5.373929361284505,5.439533099135666,5.228551216125367,6.117869679882032,6.633477731782286,6.94865487818245,7.106335190852126,7.147273309296798,7.140576328016497
