,Sector,Subsector,Label,Description,Scope,Unit,2017,2018,2019,2020,2025,2030,2035,2040,2045,2050,Remarks
58,Total Utilities Sector,Power Utilities - ,Production Centric  GHG,Power Utilities - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],12106.478049604935,12634.724360789432,12937.955944624084,12535.380164510338,9185.431909084162,5721.715182733495,3064.6211031401367,1652.1519888831428,642.8557544281242,0,
59,Total Utilities Sector,Power Utilities - ,Production Centric  GHG,Power Utilities - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],103.87132730156141,108.73122998921997,111.32293662665975,108.1214192343652,88.25919706862383,59.25818839784911,24.6386441445396,10.86008217144762,3.598359332244593,0.21884169760199998,
60,Total Utilities Sector,Power Utilities - ,Production Centric  GHG,Power Utilities - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],0.0,0,0.0,0,0,0,0,0,0,0,
61,Total Utilities Sector,Power Utilities - ,Production Centric  CO2,Power Utilities - Scope 1: Total CO2 (energy-only),1,[Mt CO2/a],11431.808206215297,11936.017790233052,12222.46257349205,11842.316581526527,8766.25286557693,5461.50942603346,2870.66003962385,1574.8487560115645,594.4780251420581,0.21884169760199998,
62,Total Utilities Sector,Power Utilities - ,Production Centric  CO2,Power Utilities - Scope 2: Total CO2 (energy-only),2,[Mt CO2/a],103.87132730156141,108.73122998921997,111.32293662665975,108.1214192343652,88.25919706862383,59.25818839784911,24.6386441445396,10.86008217144762,3.598359332244593,0.21884169760199998,
63,Total Utilities Sector,Power Utilities - ,Production Centric  CO2,Power Utilities - Scope 3: Total CO2 (energy-only),3,[Mt CO2/a],0.0,0,0.0,0,0,0,0,0,0,0,
64,Total Utilities Sector,Gas Utilities - ,OECM  GHG,Gas Utilities - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],1513.4072130577867,1536.397567835109,1573.2711094631543,1524.6347558286511,1018.4465901681481,795.3790542777656,588.7000637775582,369.49445211319556,190.31229189219897,49.02725116902748,
65,Total Utilities Sector,Gas Utilities - ,OECM  GHG,Gas Utilities - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],476.2271920668248,473.3904488571837,484.75181962975887,469.7884036786387,150.51684291059834,137.2685856098101,108.32295378676517,77.06221292725371,39.04064617358186,10.731360610741072,
66,Total Utilities Sector,Gas Utilities - ,OECM  GHG,Gas Utilities - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],7007.901706829535,7312.941237562891,7488.4518272644045,7257.358075209395,7635.01999795397,6947.119658334453,5439.725684252204,3750.212769448014,1630.0056957087181,27.564529947545346,
67,Total Utilities Sector,Gas Utilities - ,OECM  CO2,Gas Utilities - Scope 1: Total CO2 (energy-only),1,[Mt CO2/a],1149.9386200671222,1156.890655274673,1184.6560310012678,1148.015525197401,631.8296294198078,442.7915142493713,310.4621578895308,171.55276017794415,90.03264426335049,21.462721221482134,
68,Total Utilities Sector,Gas Utilities - ,OECM  CO2,Gas Utilities - Scope 2: Total CO2 (energy-only),2,[Mt CO2/a],476.2271920668248,473.3904488571837,484.75181962975887,469.7884036786387,150.51684291059834,137.2685856098101,108.32295378676517,77.06221292725371,39.04064617358186,10.731360610741072,
69,Total Utilities Sector,Gas Utilities - ,OECM  CO2,Gas Utilities - Scope 3: Total CO2 (energy-only),3,[Mt CO2/a],6644.433113838871,6933.434325002455,7099.836748802518,6880.738844578145,7248.40303720563,6594.532118306059,5161.487778364176,3552.2710775127625,1529.7260480798695,0,
70,Total Utilities Sector,Gas Utilities - ,Production Centric  GHG,Gas Utilities - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],8521.308919887322,8849.338805398,9061.72293672756,8781.992831038046,8653.466588122119,7742.498712612218,6028.425748029762,4119.70722156121,1820.3179876009171,76.59178111657283,
71,Total Utilities Sector,Gas Utilities - ,Production Centric  GHG,Gas Utilities - Scope 2: Total CO2 equivalent,2,[Mt CO2 equiv./a],476.2271920668248,473.3904488571837,484.75181962975887,469.7884036786387,150.51684291059834,137.2685856098101,108.32295378676517,77.06221292725371,39.04064617358186,10.731360610741072,
72,Total Utilities Sector,Gas Utilities - ,Production Centric  GHG,Gas Utilities - Scope 3: Total CO2 equivalent,3,[Mt CO2 equiv./a],0.0,0,0.0,0,0,0,0,0,0,0,
73,Total Utilities Sector,Gas Utilities - ,Production Centric  CO2,Gas Utilities - Scope 1: Total CO2 (energy-only),1,[Mt CO2/a],7794.371733905993,8090.324980277128,8284.492779803786,8028.754369775546,7880.2326666254385,7037.32363255543,5471.949936253706,3723.8238376907066,1619.75869234322,21.462721221482134,
74,Total Utilities Sector,Gas Utilities - ,Production Centric  CO2,Gas Utilities - Scope 2: Total CO2 (energy-only),2,[Mt CO2/a],476.2271920668248,473.3904488571837,484.75181962975887,469.7884036786387,150.51684291059834,137.2685856098101,108.32295378676517,77.06221292725371,39.04064617358186,10.731360610741072,
75,Total Utilities Sector,Gas Utilities - ,Production Centric  CO2,Gas Utilities - Scope 3: Total CO2 (energy-only),3,[Mt CO2/a],0.0,0,0.0,0,0,0,0,0,0,0,
76,Total Utilities Sector,Utilities - ,OECM  GHG,Utilities - Scope 1: Total CO2 equivalent,1,[Mt CO2 equiv./a],2291.948383748987,2343.835368380709,2400.0874172218487,2325.819758046826,1525.8848307440057,1114.84299937565,807.2997714383845,457.6577671562215,242.2883805105098,49.02725116902748,
